GEO_ID,STATE_FIPS,CNTY_FIPS,TRACT,CENSUSAREA,STCOFIPS,FIPS,STATE_ABBR,STATE_NAME,COUNTY,LOCATION,TOTPOP,E_TOTPOP,M_TOTPOP,HU,E_HU,M_HU,HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDIP,M_NOHSDIP,AGE65,AGE17,SNGPRNT,MINORITY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,GROUPQ,E_P_POV,M_P_POV,E_P_UNEMP,M_P_UNEMP,E_P_PCI,M_P_PCI,E_P_NOHSDIP,M_P_NOHSDIP,P_AGE65,P_AGE17,P_SNGPRNT,P_MINORITY,E_P_LIMENG,M_P_LIMENG,E_P_MUNIT,M_P_MUNIT,E_P_MOBILE,M_P_MOBILE,E_P_CROWD,M_P_CROWD,E_P_NOVEH,M_P_NOVEH,P_GROUPQ,E_PL_POV,E_PL_UNEMP,E_PL_PCI,E_PL_NOHSDIP,S_PL_THEME1,R_PL_THEME1,PL_AGE65,PL_AGE17,PL_SNGPRNT,S_PL_THEME2,R_PL_THEME2,PL_MINORITY,E_PL_LIMENG,S_PL_THEME3,R_PL_THEME3,E_PL_MUNIT,E_PL_MOBILE,E_PL_CROWD,E_PL_NOVEH,PL_GROUPQ,S_PL_THEME4,R_PL_THEME4,S_PL_THEMES,R_PL_THEMES,F_PL_POV,F_PL_UNEMP,F_PL_PCI,F_PL_NOHSDIP,F_PL_THEME1,F_PL_AGE65,F_PL_AGE17,F_PL_SNGPRNT,F_PL_THEME2,F_PL_MINORITY,F_PL_LIMENG,F_PL_THEME3,F_PL_MUNIT,F_PL_MOBILE,F_PL_CROWD,F_PL_NOVEH,F_PL_GROUPQ,F_PL_THEME4,F_PL_TOTAL
1400000US26111290600,26,111,290600,8.458,26111,26111290600,MI,Michigan,Midland County,"Census Tract 2906, Midland County, Michigan",2418.0,2170.0,218.0,1136.0,1154.0,68.0,1022.0,220.0,111.0,100.0,428.0,17403.0,4667.0,236.0,235.0,298.0,548.0,165.0,182.0,0.0,436.0,148.0,151.0,247.0,72.0,0.0,154.0,53.0,32.0,129.0,0.102468,0.050709,0.094876,0.40573,17403.0,4667.0,0.171138,0.16916354,0.123242,0.226633,0.16144814,0.075268,0.016954,0.120426,0.128249,0.13063081,0.214038,0.06110362,0.0,0.14836224,0.051059,0.0305231,0.053349,0.435,0.397,0.7868,0.7712,2.39,0.633,0.405,0.406,0.776,1.587,0.576,0.335,0.775,1.11,0.613,0.7975,0.9434,0.0,0.5169,0.9198,3.1776,0.8494,8.2646,0.7489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2
1400000US26111291101,26,111,291101,64.329,26111,26111291101,MI,Michigan,Midland County,"Census Tract 2911.01, Midland County, Michigan",3675.0,3645.0,148.0,1580.0,1586.0,56.0,1406.0,371.0,98.0,193.0,193.0,22413.0,1164.0,342.0,167.0,515.0,849.0,109.0,129.0,0.0,436.0,0.0,189.0,305.0,51.0,8.0,109.0,38.0,17.0,0.0,0.102969,0.026877,0.108123,0.107836,22413.0,1164.0,0.130833,0.06367436,0.140136,0.23102,0.07752489,0.035102,0.003759,0.226637,0.0,0.11916772,0.192307,0.03143129,0.005673,0.07730452,0.02695,0.01199256,0.0,0.439,0.492,0.5481,0.6054,2.0845,0.5448,0.547,0.446,0.342,1.335,0.332,0.053,0.452,0.505,0.189,0.0,0.927,0.3735,0.2933,0.0,1.5938,0.2254,5.5183,0.3054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1400000US26111291102,26,111,291102,56.35,26111,26111291102,MI,Michigan,Midland County,"Census Tract 2911.02, Midland County, Michigan",8977.0,8461.0,304.0,3543.0,3394.0,129.0,3367.0,464.0,142.0,310.0,284.0,36900.0,3667.0,446.0,247.0,1366.0,2338.0,219.0,482.0,35.0,394.0,162.0,96.0,531.0,99.0,43.0,117.0,210.0,97.0,79.0,0.054839,0.016666,0.07884,0.071983,36900.0,3667.0,0.07743,0.04274255,0.152166,0.260443,0.06504306,0.053692,0.0,0.224626,0.047731,0.02822697,0.156452,0.02855656,0.013358,0.03634237,0.065237,0.03000912,0.0088,0.212,0.273,0.098,0.3165,0.8995,0.1665,0.629,0.724,0.224,1.577,0.564,0.197,0.0,0.197,0.062,0.6069,0.8868,0.58,0.6094,0.7143,3.3974,0.9053,6.0709,0.3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163500900,26,163,500900,0.45,26163,26163500900,MI,Michigan,Wayne County,"Census Tract 5009, Wayne County, Michigan",4035.0,3877.0,538.0,1707.0,1734.0,46.0,1417.0,1422.0,461.0,463.0,379.0,13506.0,2093.0,456.0,300.0,229.0,1265.0,437.0,3910.0,0.0,436.0,122.0,74.0,9.0,14.0,10.0,110.0,191.0,92.0,0.0,0.366778,0.107462,0.278412,0.222448,13506.0,2093.0,0.200263,0.12911912,0.056753,0.313506,0.30839802,0.969021,0.0,0.149622,0.070357,0.04263506,0.00519,0.00807264,0.00757,0.08326676,0.144587,0.06810583,0.0,0.898,0.936,0.8888,0.8446,3.5674,0.9191,0.048,0.94,0.971,1.959,0.865,0.941,0.0,0.941,0.49,0.6784,0.49,0.4254,0.837,0.0,2.4308,0.5448,8.8982,0.8338,0,1,0,0,1,0,1,1,2,1,0,1,0,0,0,0,0,0,4
1400000US26163501000,26,163,501000,0.346,26163,26163501000,MI,Michigan,Wayne County,"Census Tract 5010, Wayne County, Michigan",3499.0,3797.0,479.0,1375.0,1422.0,26.0,1125.0,1198.0,569.0,221.0,396.0,14665.0,2848.0,303.0,338.0,176.0,1103.0,356.0,3419.0,9.0,422.0,117.0,171.0,0.0,109.0,0.0,154.0,217.0,102.0,4.0,0.316931,0.145165,0.14332,0.254822,14665.0,2848.0,0.145045,0.16061926,0.0503,0.315232,0.31644444,0.977136,0.0,0.285153,0.082278,0.12024375,0.0,0.0766526,0.0,0.12459547,0.175566,0.08105886,0.001143,0.853,0.691,0.8692,0.6734,3.0866,0.8185,0.031,0.943,0.976,1.95,0.859,0.95,0.0,0.95,0.497,0.7096,0.0,0.0,0.8799,0.3681,1.9576,0.3495,7.9442,0.7037,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,3
1400000US26163501100,26,163,501100,0.477,26163,26163501100,MI,Michigan,Wayne County,"Census Tract 5011, Wayne County, Michigan",3762.0,3749.0,417.0,1572.0,1672.0,55.0,1213.0,1301.0,459.0,367.0,354.0,17667.0,3238.0,539.0,274.0,262.0,1151.0,391.0,3660.0,0.0,436.0,47.0,163.0,0.0,109.0,16.0,112.0,163.0,73.0,13.0,0.364527,0.120913,0.208286,0.197246,17667.0,3238.0,0.230341,0.11382773,0.069643,0.305954,0.3223413,0.972886,0.015892,0.166631,0.02811,0.09748365,0.0,0.06519139,0.012232,0.0856169,0.124617,0.0541931,0.003455,0.895,0.86,0.7755,0.8885,3.419,0.8812,0.082,0.927,0.98,1.989,0.89,0.945,0.762,1.707,0.955,0.514,0.0,0.5554,0.8015,0.567,2.4379,0.5514,9.5529,0.9052,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,3
1400000US26163501300,26,163,501300,0.477,26163,26163501300,MI,Michigan,Wayne County,"Census Tract 5013, Wayne County, Michigan",3836.0,4415.0,548.0,1747.0,1911.0,52.0,1229.0,1619.0,513.0,516.0,327.0,12176.0,1985.0,640.0,252.0,261.0,1285.0,416.0,3749.0,0.0,436.0,0.0,189.0,9.0,14.0,7.0,110.0,211.0,85.0,6.0,0.366704,0.106908,0.31103,0.189726,12176.0,1985.0,0.272688,0.10155606,0.068039,0.334984,0.33848657,0.97732,0.014384,0.114526,0.0,0.0989011,0.004709,0.00732489,0.00538,0.08454871,0.162182,0.06338717,0.001564,0.898,0.957,0.9227,0.9299,3.7076,0.9515,0.076,0.966,0.987,2.029,0.915,0.95,0.743,1.693,0.949,0.0,0.4773,0.3662,0.8646,0.4192,2.1273,0.4109,9.5569,0.9056,0,1,1,1,3,0,1,1,2,1,0,1,0,0,0,0,0,0,6
1400000US26163501400,26,163,501400,0.491,26163,26163501400,MI,Michigan,Wayne County,"Census Tract 5014, Wayne County, Michigan",3895.0,3739.0,608.0,1594.0,1640.0,46.0,1317.0,419.0,189.0,394.0,322.0,22361.0,3477.0,110.0,314.0,287.0,1151.0,337.0,3609.0,13.0,423.0,7.0,155.0,0.0,109.0,0.0,154.0,81.0,54.0,6.0,0.112062,0.047149,0.221846,0.177122,22361.0,3477.0,0.050113,0.14291455,0.073684,0.295507,0.25588458,0.926572,0.0,0.173153,0.004268,0.09451212,0.0,0.06646341,0.0,0.11693242,0.061503,0.04069666,0.00154,0.478,0.881,0.5521,0.1734,2.0845,0.5448,0.096,0.904,0.917,1.917,0.835,0.911,0.0,0.911,0.46,0.318,0.0,0.0,0.5829,0.4163,1.3172,0.155,6.2297,0.4253,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,3
1400000US26163501500,26,163,501500,0.619,26163,26163501500,MI,Michigan,Wayne County,"Census Tract 5015, Wayne County, Michigan",4095.0,4490.0,616.0,1663.0,1715.0,25.0,1374.0,953.0,394.0,425.0,342.0,17362.0,2746.0,658.0,276.0,304.0,1304.0,360.0,3573.0,0.0,436.0,0.0,189.0,0.0,109.0,88.0,126.0,98.0,59.0,80.0,0.212249,0.082778,0.208231,0.162772,17362.0,2746.0,0.233498,0.09151893,0.074236,0.318437,0.26200873,0.872527,0.0,0.123582,0.0,0.11020408,0.0,0.06355685,0.064186,0.09171721,0.07148,0.04253794,0.019536,0.745,0.86,0.7883,0.8924,3.2857,0.8513,0.1,0.948,0.927,1.975,0.875,0.894,0.0,0.894,0.445,0.0,0.0,0.9619,0.6417,0.7982,2.4018,0.5303,8.5565,0.7926,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,1,3
1400000US26163501600,26,163,501600,0.468,26163,26163501600,MI,Michigan,Wayne County,"Census Tract 5016, Wayne County, Michigan",1997.0,2296.0,353.0,998.0,989.0,17.0,811.0,361.0,169.0,240.0,388.0,20449.0,3537.0,217.0,348.0,158.0,567.0,193.0,1583.0,0.0,436.0,29.0,158.0,0.0,109.0,34.0,113.0,55.0,38.0,0.0,0.159171,0.070398,0.209606,0.333953,20449.0,3537.0,0.145833,0.23241344,0.079118,0.283925,0.2379778,0.792689,0.002545,0.119343,0.029322,0.15975654,0.0,0.11021234,0.039306,0.13057737,0.063583,0.04347343,0.0,0.631,0.864,0.6494,0.6777,2.8221,0.7558,0.12,0.86,0.893,1.873,0.802,0.874,0.374,1.248,0.706,0.5201,0.0,0.8936,0.5982,0.0,2.0119,0.3666,7.955,0.7066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163501800,26,163,501800,0.556,26163,26163501800,MI,Michigan,Wayne County,"Census Tract 5018, Wayne County, Michigan",4448.0,4691.0,735.0,1963.0,2006.0,50.0,1609.0,517.0,321.0,204.0,343.0,23216.0,2499.0,210.0,322.0,376.0,1171.0,336.0,3697.0,0.0,436.0,12.0,110.0,0.0,109.0,4.0,111.0,126.0,72.0,26.0,0.111039,0.066708,0.088311,0.147904,23216.0,2499.0,0.070469,0.10754698,0.084532,0.263264,0.20882535,0.83116,0.0,0.201758,0.005982,0.05483529,0.0,0.05433699,0.002507,0.06959214,0.078996,0.0446282,0.005845,0.474,0.343,0.5084,0.2752,1.6006,0.3845,0.151,0.745,0.853,1.749,0.707,0.883,0.0,0.883,0.436,0.3397,0.0,0.3103,0.6646,0.6555,1.9701,0.3543,6.2027,0.4184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US26163501900,26,163,501900,0.287,26163,26163501900,MI,Michigan,Wayne County,"Census Tract 5019, Wayne County, Michigan",3055.0,2940.0,452.0,1342.0,1366.0,55.0,974.0,758.0,329.0,236.0,374.0,17449.0,2648.0,502.0,294.0,168.0,992.0,330.0,2935.0,33.0,425.0,58.0,167.0,0.0,109.0,0.0,154.0,218.0,109.0,5.0,0.257823,0.104649,0.16954,0.264871,17449.0,2648.0,0.268019,0.1522466,0.054991,0.324713,0.33880903,0.96072,0.0,0.114046,0.042459,0.12224281,0.0,0.07979502,0.0,0.14922481,0.21124,0.10277305,0.001636,0.805,0.782,0.7846,0.9252,3.2968,0.8531,0.043,0.957,0.987,1.987,0.887,0.931,0.0,0.931,0.48,0.5822,0.0,0.0,0.9125,0.4269,1.9216,0.3365,8.1364,0.7325,0,0,0,1,1,0,1,1,2,1,0,1,0,0,0,1,0,1,5
1400000US26163502000,26,163,502000,0.345,26163,26163502000,MI,Michigan,Wayne County,"Census Tract 5020, Wayne County, Michigan",2348.0,2339.0,475.0,1091.0,1187.0,33.0,753.0,796.0,287.0,358.0,342.0,11811.0,2669.0,206.0,340.0,139.0,861.0,307.0,2267.0,0.0,436.0,24.0,157.0,14.0,25.0,40.0,118.0,193.0,74.0,3.0,0.340316,0.101387,0.370217,0.326989,11811.0,2669.0,0.173986,0.284668,0.059199,0.366695,0.40770252,0.965502,0.003743,0.121795,0.020219,0.13226502,0.011794,0.02105895,0.058823,0.17335854,0.283823,0.102287,0.001277,0.873,0.982,0.93,0.7802,3.5652,0.918,0.054,0.989,0.996,2.039,0.919,0.935,0.45,1.385,0.789,0.4679,0.5811,0.9517,0.955,0.3815,3.3372,0.8933,10.3264,0.9647,0,1,1,0,2,0,1,1,2,1,0,1,0,0,1,1,0,2,7
1400000US26163503200,26,163,503200,0.491,26163,26163503200,MI,Michigan,Wayne County,"Census Tract 5032, Wayne County, Michigan",3817.0,3925.0,506.0,1533.0,1562.0,57.0,1190.0,1686.0,633.0,585.0,279.0,10768.0,2022.0,557.0,316.0,163.0,1415.0,487.0,3616.0,0.0,436.0,0.0,189.0,18.0,28.0,105.0,133.0,151.0,76.0,0.0,0.4342,0.153048,0.346769,0.152784,10768.0,2022.0,0.28174,0.15762496,0.042703,0.370709,0.40924369,0.94734,0.0,0.203358,0.0,0.12099872,0.011523,0.0179208,0.088309,0.11160689,0.126997,0.06300234,0.0,0.941,0.973,0.9486,0.9363,3.7989,0.9759,0.023,0.991,0.997,2.011,0.907,0.921,0.0,0.921,0.472,0.0,0.5779,0.9855,0.8069,0.0,2.3703,0.5162,9.1012,0.8557,1,1,1,1,4,0,1,1,2,1,0,1,0,0,1,0,0,1,8
1400000US26163503300,26,163,503300,0.501,26163,26163503300,MI,Michigan,Wayne County,"Census Tract 5033, Wayne County, Michigan",4302.0,4778.0,593.0,1708.0,1789.0,52.0,1341.0,1720.0,566.0,482.0,344.0,11902.0,1861.0,363.0,315.0,221.0,1462.0,500.0,4158.0,1.0,422.0,45.0,161.0,0.0,109.0,53.0,118.0,249.0,104.0,0.0,0.359983,0.109711,0.263964,0.182731,11902.0,1861.0,0.15721,0.13486423,0.051371,0.339841,0.37285607,0.966527,0.004234,0.16243,0.025153,0.08999144,0.0,0.06092789,0.037911,0.08431717,0.178111,0.07212658,0.0,0.891,0.925,0.9286,0.7241,3.4687,0.8914,0.034,0.973,0.993,2.0,0.899,0.937,0.479,1.416,0.807,0.4984,0.0,0.8806,0.8835,0.0,2.2625,0.4675,9.1472,0.8604,0,1,1,0,2,0,1,1,2,1,0,1,0,0,0,0,0,0,5
1400000US26163503500,26,163,503500,0.624,26163,26163503500,MI,Michigan,Wayne County,"Census Tract 5035, Wayne County, Michigan",3936.0,4752.0,803.0,1786.0,1923.0,101.0,1187.0,2146.0,704.0,588.0,337.0,12589.0,3188.0,681.0,290.0,210.0,1354.0,437.0,3829.0,60.0,412.0,200.0,100.0,0.0,109.0,96.0,126.0,276.0,122.0,6.0,0.468866,0.137342,0.298174,0.162143,12589.0,3188.0,0.298553,0.12004008,0.053353,0.344004,0.36815501,0.972815,0.011883,0.153033,0.104004,0.05171438,0.0,0.05668227,0.073903,0.09657497,0.212471,0.09024583,0.001524,0.955,0.949,0.9122,0.9475,3.7637,0.9687,0.039,0.978,0.992,2.009,0.904,0.944,0.704,1.648,0.926,0.7575,0.0,0.9739,0.9136,0.4145,3.0595,0.8123,10.4802,0.9763,1,1,1,1,4,0,1,1,2,1,0,1,0,0,1,1,0,2,9
1400000US26163503600,26,163,503600,0.285,26163,26163503600,MI,Michigan,Wayne County,"Census Tract 5036, Wayne County, Michigan",1939.0,1947.0,408.0,882.0,882.0,71.0,655.0,688.0,320.0,225.0,347.0,11783.0,2512.0,296.0,318.0,125.0,541.0,173.0,1846.0,64.0,395.0,77.0,65.0,0.0,109.0,25.0,111.0,110.0,79.0,19.0,0.353364,0.146729,0.288461,0.435927,11783.0,2512.0,0.271062,0.28685953,0.064466,0.279009,0.26412213,0.952037,0.0,0.197195,0.087301,0.0733603,0.0,0.12358277,0.040064,0.17778652,0.176282,0.12390607,0.009798,0.887,0.945,0.9315,0.9288,3.6923,0.9453,0.067,0.841,0.929,1.837,0.777,0.924,0.0,0.924,0.476,0.7205,0.0,0.8966,0.8802,0.7281,3.2254,0.8632,9.6787,0.9122,0,1,1,1,3,0,0,1,1,1,0,1,0,0,0,0,0,0,5
1400000US26163503900,26,163,503900,0.38,26163,26163503900,MI,Michigan,Wayne County,"Census Tract 5039, Wayne County, Michigan",2250.0,3422.0,560.0,1057.0,1186.0,77.0,737.0,830.0,449.0,541.0,355.0,11076.0,2559.0,447.0,325.0,200.0,646.0,210.0,2214.0,0.0,436.0,33.0,117.0,0.0,109.0,34.0,116.0,190.0,98.0,5.0,0.242548,0.125062,0.370294,0.226013,11076.0,2559.0,0.282553,0.20079932,0.088888,0.287111,0.28493894,0.984,0.004828,0.170219,0.027824,0.09863439,0.0,0.09190556,0.037321,0.12727311,0.208562,0.10535257,0.002222,0.79,0.982,0.9428,0.9367,3.6515,0.9391,0.173,0.874,0.953,2.0,0.899,0.965,0.5,1.465,0.832,0.5122,0.0,0.8773,0.91,0.4791,2.7786,0.7013,9.8951,0.9289,0,1,1,1,3,0,0,1,1,1,0,1,0,0,0,1,0,1,6
1400000US26163504000,26,163,504000,0.244,26163,26163504000,MI,Michigan,Wayne County,"Census Tract 5040, Wayne County, Michigan",1483.0,1864.0,335.0,669.0,721.0,90.0,500.0,678.0,414.0,236.0,376.0,18711.0,5879.0,313.0,246.0,121.0,426.0,146.0,1448.0,0.0,436.0,0.0,189.0,0.0,109.0,21.0,113.0,86.0,65.0,4.0,0.365301,0.213092,0.30102,0.467298,18711.0,5879.0,0.270995,0.20875786,0.081591,0.287255,0.292,0.976399,0.0,0.121685,0.0,0.26213592,0.0,0.15117892,0.036713,0.19747169,0.150349,0.11125735,0.002697,0.895,0.952,0.7358,0.9284,3.5112,0.9027,0.132,0.874,0.96,1.966,0.869,0.949,0.0,0.949,0.496,0.0,0.0,0.8759,0.845,0.5158,2.2367,0.4548,8.6629,0.8054,0,1,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,4
1400000US26163504100,26,163,504100,0.285,26163,26163504100,MI,Michigan,Wayne County,"Census Tract 5041, Wayne County, Michigan",1748.0,2416.0,622.0,910.0,977.0,82.0,647.0,1790.0,709.0,231.0,374.0,7481.0,2018.0,430.0,266.0,118.0,472.0,169.0,1712.0,0.0,436.0,56.0,116.0,0.0,109.0,0.0,154.0,170.0,69.0,0.0,0.740894,0.223015,0.305151,0.479729,7481.0,2018.0,0.359231,0.21103322,0.067505,0.270022,0.26120556,0.979405,0.000227,0.09604,0.057318,0.11863331,0.0,0.11156602,0.0,0.24758842,0.273311,0.10204731,0.0,0.996,0.954,0.9876,0.9752,3.9128,0.996,0.074,0.793,0.925,1.792,0.747,0.956,0.289,1.245,0.703,0.6348,0.0,0.0,0.9495,0.0,1.5843,0.2211,8.5341,0.789,1,1,1,1,4,0,0,1,1,1,0,1,0,0,0,1,0,1,7
1400000US26163504300,26,163,504300,0.365,26163,26163504300,MI,Michigan,Wayne County,"Census Tract 5043, Wayne County, Michigan",2695.0,3499.0,531.0,1230.0,1289.0,81.0,899.0,1286.0,455.0,470.0,349.0,11339.0,2575.0,382.0,258.0,238.0,804.0,273.0,2629.0,0.0,436.0,125.0,131.0,29.0,42.0,21.0,112.0,186.0,82.0,41.0,0.369221,0.117985,0.335714,0.239319,11339.0,2575.0,0.199062,0.13028278,0.088311,0.29833,0.30367074,0.97551,0.01336,0.091712,0.096974,0.10144631,0.022498,0.03255271,0.02145,0.1143766,0.189989,0.08094158,0.015213,0.9,0.969,0.938,0.8421,3.6491,0.9388,0.17,0.911,0.969,2.05,0.924,0.948,0.728,1.676,0.94,0.7437,0.637,0.7292,0.8951,0.776,3.781,0.9695,11.1561,0.9942,1,1,1,0,3,0,1,1,2,1,0,1,0,0,0,0,0,0,6
1400000US26163504400,26,163,504400,0.374,26163,26163504400,MI,Michigan,Wayne County,"Census Tract 5044, Wayne County, Michigan",1999.0,1976.0,322.0,1060.0,1223.0,70.0,697.0,787.0,386.0,191.0,406.0,10980.0,2645.0,343.0,309.0,200.0,556.0,188.0,1971.0,0.0,436.0,131.0,131.0,0.0,109.0,30.0,117.0,132.0,74.0,0.0,0.400508,0.185149,0.3056,0.632018,10980.0,2645.0,0.299563,0.26600173,0.10005,0.278139,0.2697274,0.985993,0.036676,0.226235,0.107113,0.10693806,0.0,0.0891251,0.046296,0.18041415,0.203703,0.10978559,0.0,0.92,0.954,0.945,0.9482,3.7672,0.9694,0.233,0.837,0.938,2.008,0.903,0.97,0.902,1.872,0.99,0.7666,0.0,0.9191,0.9064,0.0,2.5921,0.6276,10.2393,0.9588,1,1,1,1,4,0,0,1,1,1,1,2,0,0,1,1,0,2,9
1400000US26163504700,26,163,504700,0.506,26163,26163504700,MI,Michigan,Wayne County,"Census Tract 5047, Wayne County, Michigan",2097.0,3159.0,703.0,978.0,1229.0,102.0,754.0,1215.0,488.0,214.0,388.0,11602.0,2508.0,520.0,302.0,314.0,548.0,221.0,2071.0,8.0,422.0,0.0,189.0,0.0,109.0,62.0,122.0,224.0,89.0,5.0,0.384615,0.128599,0.215291,0.383539,11602.0,2508.0,0.317848,0.17303292,0.149737,0.261325,0.29310344,0.987601,0.0,0.138412,0.0,0.15378356,0.0,0.08868999,0.065126,0.12799662,0.235294,0.09067995,0.002384,0.909,0.871,0.934,0.9601,3.6741,0.9428,0.615,0.732,0.962,2.309,0.985,0.976,0.0,0.976,0.523,0.0,0.0,0.963,0.9321,0.4922,2.3873,0.522,9.3464,0.8841,1,0,1,1,3,0,0,1,1,1,0,1,0,0,1,1,0,2,7
1400000US26163504800,26,163,504800,1.22,26163,26163504800,MI,Michigan,Wayne County,"Census Tract 5048, Wayne County, Michigan",793.0,1434.0,343.0,426.0,585.0,62.0,306.0,893.0,320.0,352.0,377.0,4654.0,1146.0,461.0,335.0,98.0,188.0,65.0,751.0,0.0,436.0,0.0,189.0,0.0,109.0,31.0,112.0,129.0,65.0,0.0,0.622733,0.166162,0.752136,0.603511,4654.0,1146.0,0.579874,0.39743121,0.123581,0.237074,0.2124183,0.947036,0.0,0.253635,0.0,0.32307692,0.0,0.18632479,0.0775,0.27932886,0.3225,0.14108813,0.0,0.987,0.999,0.9953,0.9978,3.9791,1.0,0.407,0.516,0.856,1.779,0.737,0.921,0.0,0.921,0.472,0.0,0.0,0.9775,0.9673,0.0,1.9448,0.3452,8.6239,0.797,1,1,1,1,4,0,0,0,0,1,0,1,0,0,1,1,0,2,7
1400000US26163505000,26,163,505000,0.293,26163,26163505000,MI,Michigan,Wayne County,"Census Tract 5050, Wayne County, Michigan",1263.0,1411.0,412.0,580.0,697.0,67.0,434.0,590.0,343.0,420.0,409.0,8733.0,2642.0,295.0,338.0,63.0,413.0,161.0,1223.0,0.0,436.0,5.0,155.0,0.0,109.0,36.0,117.0,98.0,78.0,0.0,0.418143,0.210204,0.642201,0.519214,8733.0,2642.0,0.397574,0.43521972,0.049881,0.326999,0.37096774,0.968329,0.0,0.184902,0.007173,0.22238057,0.0,0.15638451,0.082758,0.26835759,0.225287,0.17242825,0.0,0.93,0.998,0.9763,0.9845,3.8888,0.9916,0.031,0.959,0.992,1.982,0.881,0.94,0.0,0.94,0.489,0.3583,0.0,0.9808,0.9249,0.0,2.264,0.469,9.0748,0.8528,1,1,1,1,4,0,1,1,2,1,0,1,0,0,1,1,0,2,9
1400000US26163505100,26,163,505100,0.829,26163,26163505100,MI,Michigan,Wayne County,"Census Tract 5051, Wayne County, Michigan",3776.0,3626.0,523.0,1814.0,1687.0,99.0,1490.0,1452.0,507.0,472.0,347.0,14035.0,2523.0,386.0,231.0,343.0,992.0,409.0,3550.0,28.0,409.0,374.0,109.0,0.0,109.0,60.0,120.0,206.0,83.0,63.0,0.400441,0.127336,0.270642,0.192631,14035.0,2523.0,0.167972,0.09849192,0.090836,0.262711,0.27449664,0.940148,0.0,0.134942,0.221695,0.06328837,0.0,0.06461174,0.04542,0.09074962,0.155942,0.06126762,0.016684,0.919,0.931,0.8794,0.759,3.4884,0.8958,0.18,0.741,0.942,1.863,0.797,0.916,0.0,0.916,0.466,0.8911,0.0,0.9165,0.8534,0.784,3.445,0.9158,9.7124,0.9151,1,1,0,0,2,0,0,1,1,1,0,1,0,0,1,0,0,1,5
1400000US26163505200,26,163,505200,0.412,26163,26163505200,MI,Michigan,Wayne County,"Census Tract 5052, Wayne County, Michigan",3348.0,4084.0,528.0,1529.0,1661.0,21.0,1195.0,1472.0,540.0,429.0,339.0,12756.0,2223.0,567.0,271.0,289.0,932.0,342.0,3268.0,0.0,436.0,134.0,132.0,0.0,109.0,44.0,115.0,250.0,111.0,27.0,0.36043,0.12374,0.268796,0.205232,12756.0,2223.0,0.257727,0.11816597,0.08632,0.278375,0.28619246,0.976105,0.0,0.239692,0.080674,0.07946365,0.0,0.06562312,0.034837,0.09097912,0.197941,0.08537838,0.008064,0.892,0.929,0.9078,0.9169,3.6457,0.938,0.159,0.839,0.954,1.952,0.86,0.948,0.0,0.948,0.496,0.706,0.0,0.8595,0.9016,0.7031,3.1702,0.845,9.7159,0.9155,0,1,1,1,3,0,0,1,1,1,0,1,0,0,0,1,0,1,6
1400000US26163505400,26,163,505400,0.537,26163,26163505400,MI,Michigan,Wayne County,"Census Tract 5054, Wayne County, Michigan",3001.0,4294.0,951.0,1404.0,1568.0,95.0,990.0,2340.0,1046.0,387.0,367.0,9002.0,2293.0,833.0,373.0,193.0,889.0,316.0,2910.0,0.0,436.0,31.0,158.0,0.0,109.0,128.0,130.0,319.0,117.0,6.0,0.549941,0.213043,0.308121,0.281317,9002.0,2293.0,0.384579,0.14933443,0.064311,0.296234,0.31919191,0.969676,0.002762,0.145716,0.01977,0.10075819,0.0,0.06951531,0.118299,0.11931717,0.294824,0.10226066,0.001999,0.973,0.956,0.9738,0.9817,3.8845,0.9909,0.066,0.906,0.977,1.949,0.858,0.942,0.389,1.331,0.76,0.4639,0.0,0.9953,0.9583,0.4621,2.8796,0.7456,10.0441,0.9439,1,1,1,1,4,0,1,1,2,1,0,1,0,0,1,1,0,2,9
